car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class
49,120,128.665,42.907,45.405,40.923,6,15,2,73.7,45.4,Green,dry,21.1,15822.304,LMP2
49,121,130.758,43.245,46.106,41.372,6,16,2,70.7,41.7,Green,dry,21.1,15953.062,LMP2
49,122,129.768,43.137,45.767,41.195,6,17,2,67.5,38.1,Green,dry,20.8,16082.83,LMP2
49,123,130.953,43.499,45.579,42.143,6,18,2,64.6,34.4,Green,dry,20.8,16213.782,LMP2
49,124,130.585,43.173,45.837,41.655,6,19,2,61.4,30.8,Green,dry,21.0,16344.367,LMP2
49,125,131.608,42.949,46.171,42.445,6,20,2,58.4,27.1,Green,dry,21.0,16475.975,LMP2
49,126,130.593,43.205,46.026,41.539,6,21,2,55.4,23.5,Green,dry,21.0,16606.568,LMP2
49,127,128.143,42.739,45.06,40.951,7,1,3,116.9,96.4,Green,dry,20.5,16821.716,LMP2
49,128,127.971,42.337,44.621,40.961,7,2,3,113.9,92.7,Green,dry,20.5,16949.688,LMP2
49,129,126.677,41.394,43.886,40.894,7,3,3,110.8,89.1,Green,dry,20.5,17076.365,LMP2
49,130,126.94,41.539,44.192,40.482,7,4,3,107.8,85.4,Green,dry,20.5,17203.305,LMP2
49,131,126.847,42.237,43.908,40.152,7,5,3,104.9,81.8,Green,dry,20.9,17330.153,LMP2
49,132,128.61,42.664,44.66,40.892,7,6,3,101.9,78.1,Green,dry,20.9,17458.763,LMP2
49,133,128.097,41.845,44.734,40.534,7,7,3,98.7,74.5,Green,dry,20.5,17586.859,LMP2
49,134,127.213,41.577,44.881,40.386,7,8,3,95.6,70.9,Green,dry,20.5,17714.072,LMP2
49,135,128.975,42.94,44.793,41.534,7,9,3,92.5,67.2,Green,dry,20.8,17843.047,LMP2
49,136,128.584,42.743,45.153,41.524,7,10,3,89.4,63.6,Green,dry,20.8,17971.631,LMP2
49,137,127.889,42.574,44.476,40.91,7,11,3,86.4,59.9,Green,dry,20.8,18099.52,LMP2
49,138,129.442,42.469,45.156,41.806,7,12,3,83.4,56.3,Green,dry,21.1,18228.962,LMP2
49,139,129.5,42.934,45.334,41.123,7,13,3,80.2,52.6,Green,dry,21.1,18358.461,LMP2
49,140,127.443,41.574,44.983,41.091,7,14,3,77.3,49.0,Green,dry,20.8,18485.904,LMP2
49,141,129.719,43.26,45.557,41.475,7,15,3,74.1,45.4,Green,dry,20.8,18615.623,LMP2
49,142,128.941,42.208,45.028,41.704,7,16,3,71.0,41.7,Green,dry,20.3,18744.563,LMP2
49,143,129.723,42.891,45.506,41.205,7,17,3,68.1,38.1,Green,dry,20.3,18874.287,LMP2
49,144,129.634,42.523,45.71,41.453,7,18,3,64.9,34.4,Green,dry,20.3,19003.921,LMP2
49,145,130.551,43.356,46.073,41.537,7,19,3,61.9,30.8,Green,dry,20.1,19134.471,LMP2
49,146,129.95,43.176,45.418,41.216,7,20,3,59.0,27.1,Green,dry,20.1,19264.422,LMP2
49,147,130.879,43.542,45.949,41.557,7,21,3,56.0,23.5,Green,dry,20.3,19395.301,LMP2
49,148,129.413,42.549,45.304,41.621,8,1,1,117.0,96.4,Green,dry,20.3,19594.385,LMP2
49,149,129.013,42.704,45.443,41.481,8,2,1,113.9,92.7,Green,dry,20.0,19723.398,LMP2
49,150,126.848,42.263,44.842,40.818,8,3,1,111.0,89.1,Green,dry,20.0,19850.246,LMP2
49,151,128.274,42.373,45.388,41.404,8,4,1,108.0,85.4,Green,dry,20.1,19978.52,LMP2
49,152,127.274,41.984,44.45,40.599,8,5,1,105.0,81.8,Green,dry,20.1,20105.794,LMP2
49,153,128.165,42.558,45.098,41.343,8,6,1,102.1,78.1,Green,dry,20.4,20233.959,LMP2
49,154,128.786,42.779,45.067,41.663,8,7,1,99.1,74.5,Green,dry,20.4,20362.745,LMP2
49,155,127.193,41.732,44.12,40.641,8,8,1,95.9,70.9,Green,dry,20.4,20489.938,LMP2
49,156,128.359,42.414,45.234,40.832,8,9,1,92.9,67.2,Green,dry,20.0,20618.297,LMP2
49,157,128.343,42.383,45.087,40.92,8,10,1,89.9,63.6,Green,dry,20.0,20746.64,LMP2
49,158,129.482,43.053,45.544,41.787,8,11,1,86.9,59.9,Green,dry,19.8,20876.122,LMP2
49,159,127.449,42.046,44.959,40.481,8,12,1,83.9,56.3,Green,dry,19.8,21003.57,LMP2
49,160,129.561,42.43,45.014,41.546,8,13,1,81.0,52.6,Green,dry,20.1,21133.132,LMP2
49,161,129.497,42.787,45.0,41.57,8,14,1,78.0,49.0,Green,dry,20.1,21262.629,LMP2
49,162,128.581,42.587,45.082,40.786,8,15,1,75.0,45.4,Green,dry,20.1,21391.21,LMP2
49,163,128.967,42.868,45.546,41.583,8,16,1,71.9,41.7,Green,dry,20.2,21520.176,LMP2
49,164,131.37,43.183,45.508,41.988,8,17,1,68.9,38.1,Green,dry,20.2,21651.547,LMP2
46,1,130.361,42.787,45.64,41.878,1,1,1,116.9,96.4,Green,dry,18.5,130.361,LMP2
46,2,130.173,43.253,45.234,42.06,1,2,1,113.9,92.9,Green,dry,18.5,260.534,LMP2
46,3,129.988,42.772,45.739,41.552,1,3,1,110.9,89.3,Green,dry,18.5,390.522,LMP2
46,4,127.681,42.066,44.392,40.914,1,4,1,107.7,85.8,Green,dry,18.3,518.204,LMP2
46,5,128.242,42.366,44.776,41.11,1,5,1,104.8,82.2,Green,dry,18.3,646.446,LMP2
46,6,130.314,42.511,45.16,41.811,1,6,1,101.6,78.7,Green,dry,18.6,776.76,LMP2
46,7,129.428,42.84,45.028,41.386,1,7,1,98.5,75.1,Green,dry,18.6,906.188,LMP2
46,8,129.977,42.629,45.532,41.252,1,8,1,95.3,71.5,Green,dry,18.3,1036.165,LMP2
46,9,129.242,43.091,45.373,41.712,1,9,1,92.4,68.0,Green,dry,18.3,1165.406,LMP2
46,10,130.609,43.295,46.1,41.871,1,10,1,89.4,64.4,Green,dry,18.3,1296.015,LMP2
46,11,129.746,42.991,45.307,41.495,1,11,1,86.4,60.9,Green,dry,18.6,1425.761,LMP2
46,12,128.427,41.936,44.642,41.053,1,12,1,83.5,57.3,Green,dry,18.6,1554.188,LMP2
46,13,128.277,42.613,45.159,41.338,1,13,1,80.6,53.8,Green,dry,19.0,1682.465,LMP2
46,14,130.681,42.788,45.572,42.233,1,14,1,77.7,50.2,Green,dry,19.0,1813.146,LMP2
46,15,130.375,42.611,45.748,41.477,1,15,1,74.7,46.6,Green,dry,18.9,1943.521,LMP2
46,16,131.014,43.307,46.279,41.818,1,16,1,71.5,43.1,Green,dry,18.9,2074.535,LMP2
46,17,131.567,43.505,46.163,42.318,1,17,1,68.4,39.5,Green,dry,18.9,2206.102,LMP2
46,18,132.51,43.565,46.276,42.813,1,18,1,65.4,36.0,Green,dry,18.7,2338.611,LMP2
46,19,132.99,43.506,46.982,42.353,1,19,1,62.5,32.4,Green,dry,18.7,2471.602,LMP2
46,20,131.385,43.133,46.178,41.969,1,20,1,59.6,28.9,Green,dry,19.0,2602.986,LMP2
46,21,132.395,43.305,45.91,42.718,1,21,1,56.5,25.3,Green,dry,19.0,2735.382,LMP2
46,22,133.372,43.837,46.49,42.827,1,22,1,53.5,21.7,Green,dry,18.6,2868.753,LMP2
46,23,130.797,43.19,45.308,41.413,2,1,2,117.0,96.4,Green,dry,18.6,3070.764,LMP2
46,24,130.498,43.274,45.911,41.364,2,2,2,113.9,92.9,Green,dry,18.3,3201.262,LMP2
46,25,129.324,42.275,45.521,41.773,2,3,2,110.9,89.3,Green,dry,18.3,3330.586,LMP2
46,26,129.451,43.21,44.943,41.89,2,4,2,107.8,85.8,Green,dry,18.5,3460.037,LMP2
46,27,129.224,42.794,45.298,41.555,2,5,2,104.7,82.2,Green,dry,18.5,3589.262,LMP2
46,28,128.57,42.043,44.817,40.674,2,6,2,101.5,78.7,Green,dry,18.5,3717.831,LMP2
46,29,128.52,41.961,44.974,41.095,2,7,2,98.5,75.1,Green,dry,18.2,3846.351,LMP2
46,30,128.09,42.723,44.442,40.794,2,8,2,95.6,71.5,Green,dry,18.2,3974.441,LMP2
46,31,128.046,42.454,44.683,40.927,2,9,2,92.6,68.0,Green,dry,18.5,4102.487,LMP2
46,32,128.429,42.633,44.631,40.642,2,10,2,89.5,64.4,Green,dry,18.5,4230.915,LMP2
46,33,128.302,41.975,44.9,40.709,2,11,2,86.5,60.9,Green,dry,18.5,4359.218,LMP2
46,34,128.603,42.26,44.601,41.047,2,12,2,83.6,57.3,Green,dry,18.5,4487.821,LMP2
46,35,129.781,43.033,45.665,41.727,2,13,2,80.6,53.8,Green,dry,18.5,4617.602,LMP2
46,36,130.734,42.832,45.867,41.93,2,14,2,77.6,50.2,Green,dry,18.3,4748.336,LMP2
46,37,129.699,42.856,45.827,41.338,2,15,2,74.7,46.6,Green,dry,18.3,4878.035,LMP2
46,38,132.173,43.257,46.159,42.29,2,16,2,71.7,43.1,Green,dry,18.1,5010.208,LMP2
46,39,131.572,43.456,45.574,41.857,2,17,2,68.7,39.5,Green,dry,18.1,5141.78,LMP2
46,40,131.023,43.033,46.255,41.732,2,18,2,65.5,36.0,Green,dry,17.9,5272.803,LMP2
46,41,130.74,42.917,46.237,42.011,2,19,2,62.5,32.4,Green,dry,17.9,5403.543,LMP2
46,42,133.225,44.043,46.804,42.757,2,20,2,59.4,28.9,Green,dry,18.1,5536.768,LMP2
46,43,132.809,43.735,46.576,42.035,2,21,2,56.4,25.3,Green,dry,18.1,5669.577,LMP2
46,44,132.607,43.753,46.465,42.136,2,22,2,53.3,21.7,Green,dry,18.1,5802.184,LMP2
46,45,131.265,42.902,45.776,42.45,3,1,2,116.8,96.4,Green,dry,17.8,6019.25,LMP2
46,46,130.849,43.253,45.778,41.478,3,2,2,113.7,92.9,Green,dry,17.6,6150.099,LMP2
46,47,129.715,42.365,45.11,41.566,3,3,2,110.6,89.3,Green,dry,17.6,6279.814,LMP2
46,48,129.386,42.442,44.978,41.123,3,4,2,107.6,85.8,Green,dry,17.6,6409.2,LMP2
46,49,130.074,43.162,45.82,41.48,3,5,2,104.5,82.2,Green,dry,17.2,6539.274,LMP2
46,50,129.749,43.016,45.329,41.736,3,6,2,101.3,78.7,Green,dry,17.2,6669.023,LMP2
46,51,130.167,42.721,45.978,42.1,3,7,2,98.4,75.1,Green,dry,17.1,6799.191,LMP2
46,52,129.162,42.406,45.205,41.766,3,8,2,95.4,71.5,Green,dry,17.1,6928.352,LMP2
46,53,128.364,42.772,44.777,41.345,3,9,2,92.4,68.0,Green,dry,17.3,7056.716,LMP2
46,54,129.053,43.069,45.057,41.642,3,10,2,89.3,64.4,Green,dry,17.3,7185.77,LMP2
46,55,130.675,43.056,45.722,41.619,3,11,2,86.1,60.9,Green,dry,17.3,7316.445,LMP2
46,56,128.997,42.27,45.36,41.315,3,12,2,83.0,57.3,Green,dry,17.4,7445.442,LMP2
46,57,130.581,42.914,45.709,42.036,3,13,2,79.9,53.8,Green,dry,17.4,7576.023,LMP2
46,58,128.819,42.863,44.724,41.611,3,14,2,77.0,50.2,Green,dry,17.7,7704.842,LMP2
46,59,130.757,43.457,45.628,42.201,3,15,2,74.0,46.6,Green,dry,17.7,7835.599,LMP2
46,60,131.801,43.577,46.27,41.677,3,16,2,71.1,43.1,Green,dry,18.0,7967.4,LMP2
46,61,132.494,43.74,46.068,42.509,3,17,2,68.0,39.5,Green,dry,18.0,8099.894,LMP2
46,62,132.336,43.959,46.549,42.085,3,18,2,65.0,36.0,Green,dry,18.0,8232.23,LMP2
46,63,131.629,42.98,45.633,42.564,3,19,2,62.0,32.4,Green,dry,18.2,8363.859,LMP2
46,64,133.362,43.845,46.291,43.01,3,20,2,59.1,28.9,Green,dry,18.2,8497.221,LMP2
46,65,132.353,43.716,46.534,42.172,3,21,2,56.1,25.3,Green,dry,18.4,8629.574,LMP2
46,66,131.685,43.402,46.497,41.944,3,22,2,53.2,21.7,Green,dry,18.4,8761.259,LMP2
46,67,128.795,42.703,45.0,41.467,4,1,3,116.8,96.4,Green,dry,18.9,8963.177,LMP2
46,68,130.659,43.294,45.871,42.275,4,2,3,113.9,92.9,Green,dry,18.9,9093.836,LMP2
46,69,130.014,42.995,45.146,41.171,4,3,3,110.9,89.3,Green,dry,19.0,9223.85,LMP2
46,70,128.709,42.542,44.978,41.505,4,4,3,107.8,85.8,Green,dry,19.0,9352.559,LMP2
46,71,129.708,42.381,45.694,41.926,4,5,3,104.7,82.2,Green,dry,19.2,9482.268,LMP2
46,72,127.883,42.69,44.858,40.936,4,6,3,101.7,78.7,Green,dry,19.2,9610.15,LMP2
46,73,128.257,42.264,44.518,41.007,4,7,3,98.7,75.1,Green,dry,19.2,9738.408,LMP2
46,74,128.294,42.811,44.872,41.186,4,8,3,95.6,71.5,Green,dry,19.2,9866.702,LMP2
46,75,129.053,43.058,44.798,40.909,4,9,3,92.6,68.0,Green,dry,19.2,9995.755,LMP2
46,76,129.194,42.489,44.911,41.661,4,10,3,89.5,64.4,Green,dry,19.3,10124.949,LMP2
46,77,129.016,42.44,44.87,41.305,4,11,3,86.6,60.9,Green,dry,19.3,10253.966,LMP2
46,78,129.873,42.586,45.122,41.079,4,12,3,83.5,57.3,Green,dry,19.5,10383.838,LMP2
46,79,128.803,42.351,44.727,41.297,4,13,3,80.6,53.8,Green,dry,19.5,10512.642,LMP2
46,80,129.269,42.559,44.953,41.546,4,14,3,77.6,50.2,Green,dry,19.9,10641.911,LMP2
46,81,129.289,42.515,44.976,41.668,4,15,3,74.7,46.6,Green,dry,19.9,10771.2,LMP2
46,82,132.178,43.809,46.026,41.863,4,16,3,71.8,43.1,Green,dry,19.9,10903.378,LMP2
46,83,129.918,42.727,45.966,41.516,4,17,3,68.7,39.5,Green,dry,20.1,11033.297,LMP2
46,84,130.655,43.543,46.045,42.055,4,18,3,65.5,36.0,Green,dry,20.1,11163.952,LMP2
46,85,131.317,43.036,45.908,42.478,4,19,3,62.6,32.4,Green,dry,20.5,11295.269,LMP2
46,86,132.625,43.544,46.603,42.802,4,20,3,59.5,28.9,Green,dry,20.5,11427.894,LMP2
46,87,132.266,43.867,46.353,42.818,4,21,3,56.5,25.3,Green,dry,20.5,11560.16,LMP2
46,88,132.406,43.666,46.077,42.431,4,22,3,53.5,21.7,Green,dry,20.5,11692.566,LMP2
46,89,129.032,42.593,45.434,41.009,5,1,3,117.1,96.4,Green,dry,20.5,11894.633,LMP2
46,90,128.857,42.714,44.844,41.474,5,2,3,114.0,92.9,Green,dry,20.5,12023.49,LMP2
46,91,129.939,42.891,45.035,41.287,5,3,3,111.1,89.3,Green,dry,20.7,12153.429,LMP2
46,92,127.792,42.492,44.804,40.616,5,4,3,108.1,85.8,Green,dry,20.7,12281.221,LMP2
46,93,127.733,41.785,44.549,40.885,5,5,3,105.0,82.2,Green,dry,20.7,12408.954,LMP2
46,94,130.029,43.078,45.024,41.739,5,6,3,102.1,78.7,Green,dry,20.8,12538.983,LMP2
46,95,129.191,42.665,45.07,41.084,5,7,3,99.0,75.1,Green,dry,20.8,12668.175,LMP2
46,96,128.058,42.647,44.835,41.218,5,8,3,95.9,71.5,Green,dry,20.8,12796.232,LMP2
46,97,128.679,42.289,44.647,41.094,5,9,3,92.9,68.0,Green,dry,20.8,12924.911,LMP2
46,98,129.949,43.033,45.741,41.407,5,10,3,89.9,64.4,Green,dry,21.0,13054.86,LMP2
46,99,130.106,42.691,45.26,41.334,5,11,3,86.9,60.9,Green,dry,21.0,13184.966,LMP2
46,100,130.021,42.638,45.093,41.42,5,12,3,83.7,57.3,Green,dry,21.0,13314.987,LMP2
46,101,129.886,42.912,45.705,41.472,5,13,3,80.7,53.8,Green,dry,21.0,13444.874,LMP2
46,102,130.843,43.656,45.498,41.481,5,14,3,77.8,50.2,Green,dry,21.0,13575.717,LMP2
46,103,130.259,43.297,45.434,42.114,5,15,3,74.6,46.6,Green,dry,21.5,13705.976,LMP2
46,104,129.885,42.662,45.757,41.736,5,16,3,71.8,43.1,Green,dry,21.5,13835.86,LMP2
46,105,130.993,42.787,45.685,41.878,5,17,3,68.8,39.5,Green,dry,21.7,13966.854,LMP2
46,106,131.936,43.986,45.778,42.056,5,18,3,65.7,36.0,Green,dry,21.7,14098.79,LMP2
46,107,131.68,43.45,46.501,42.246,5,19,3,62.6,32.4,Green,dry,21.7,14230.47,LMP2
46,108,130.795,43.416,45.994,41.508,5,20,3,59.7,28.9,Green,dry,21.8,14361.265,LMP2
46,109,131.127,43.408,45.53,41.934,5,21,3,56.6,25.3,Green,dry,21.8,14492.393,LMP2
46,110,132.07,43.302,46.458,42.28,5,22,3,53.5,21.7,Green,dry,21.5,14624.462,LMP2
46,111,130.32,42.516,45.317,41.979,6,1,1,116.9,96.4,Green,dry,21.5,14826.124,LMP2
46,112,129.397,42.513,45.711,41.444,6,2,1,113.9,92.9,Green,dry,21.4,14955.522,LMP2
46,113,129.269,42.199,45.003,41.175,6,3,1,111.0,89.3,Green,dry,21.4,15084.791,LMP2
46,114,129.324,42.552,45.418,41.047,6,4,1,107.9,85.8,Green,dry,21.1,15214.115,LMP2
46,115,127.786,42.233,44.874,40.699,6,5,1,104.8,82.2,Green,dry,21.1,15341.901,LMP2
46,116,128.655,42.813,45.122,40.753,6,6,1,101.9,78.7,Green,dry,20.9,15470.556,LMP2
46,117,129.842,43.113,44.957,41.078,6,7,1,98.8,75.1,Green,dry,20.9,15600.399,LMP2
46,118,128.273,42.594,45.102,41.163,6,8,1,95.9,71.5,Green,dry,21.1,15728.671,LMP2
46,119,130.188,43.366,45.975,41.594,6,9,1,92.9,68.0,Green,dry,21.1,15858.859,LMP2
46,120,128.215,42.148,45.17,40.693,6,10,1,89.8,64.4,Green,dry,21.1,15987.075,LMP2
46,121,129.443,42.316,45.168,41.006,6,11,1,86.8,60.9,Green,dry,20.8,16116.517,LMP2
46,122,129.32,42.446,45.527,41.066,6,12,1,83.6,57.3,Green,dry,20.8,16245.837,LMP2
46,123,129.928,42.7,45.875,41.582,6,13,1,80.5,53.8,Green,dry,21.0,16375.765,LMP2
46,124,129.074,42.126,44.704,41.403,6,14,1,77.3,50.2,Green,dry,21.0,16504.838,LMP2
46,125,130.398,42.611,46.09,41.93,6,15,1,74.2,46.6,Green,dry,20.5,16635.236,LMP2
46,126,132.076,43.779,46.587,42.145,6,16,1,71.2,43.1,Green,dry,20.5,16767.313,LMP2
46,127,132.404,43.509,46.762,42.839,6,17,1,68.2,39.5,Green,dry,20.5,16899.717,LMP2
46,128,130.904,43.457,46.246,41.99,6,18,1,65.3,36.0,Green,dry,20.5,17030.621,LMP2
46,129,132.107,43.248,46.711,42.139,6,19,1,62.2,32.4,Green,dry,20.5,17162.728,LMP2
46,130,132.367,43.649,46.531,42.852,6,20,1,59.2,28.9,Green,dry,20.9,17295.095,LMP2
46,131,132.733,43.33,46.767,42.275,6,21,1,56.0,25.3,Green,dry,20.9,17427.828,LMP2
46,132,131.614,43.613,46.563,42.283,6,22,1,53.1,21.7,Green,dry,20.5,17559.443,LMP2
46,133,128.797,42.669,45.547,41.141,7,1,1,117.0,96.4,Green,dry,20.5,17758.503,LMP2
46,134,129.213,42.885,45.584,41.063,7,2,1,113.9,92.9,Green,dry,20.8,17887.716,LMP2
46,135,128.531,42.073,45.157,40.867,7,3,1,110.7,89.3,Green,dry,20.8,18016.247,LMP2
46,136,128.841,42.506,45.4,41.155,7,4,1,107.5,85.8,Green,dry,21.1,18145.088,LMP2
46,137,130.199,42.615,45.471,41.906,7,5,1,104.5,82.2,Green,dry,21.1,18275.286,LMP2
46,138,129.879,42.955,45.803,41.875,7,6,1,101.5,78.7,Green,dry,21.1,18405.166,LMP2
46,139,129.465,42.799,44.818,40.97,7,7,1,98.4,75.1,Green,dry,20.8,18534.631,LMP2
46,140,130.368,42.926,46.063,41.413,7,8,1,95.4,71.5,Green,dry,20.8,18664.999,LMP2
46,141,130.098,43.419,45.316,41.447,7,9,1,92.3,68.0,Green,dry,20.3,18795.097,LMP2
46,142,130.322,43.054,45.82,41.475,7,10,1,89.3,64.4,Green,dry,20.3,18925.418,LMP2
46,143,130.489,42.608,45.307,41.447,7,11,1,86.2,60.9,Green,dry,20.1,19055.907,LMP2
46,144,128.765,42.081,44.918,41.616,7,12,1,83.1,57.3,Green,dry,20.1,19184.672,LMP2
46,145,129.642,43.239,45.119,41.891,7,13,1,80.2,53.8,Green,dry,20.1,19314.314,LMP2
46,146,130.147,43.214,45.558,41.962,7,14,1,77.0,50.2,Green,dry,20.3,19444.461,LMP2
46,147,130.504,42.967,46.065,41.786,7,15,1,74.0,46.6,Green,dry,20.3,19574.966,LMP2
46,148,131.871,43.611,45.686,41.977,7,16,1,71.0,43.1,Green,dry,20.0,19706.837,LMP2
46,149,131.2,43.426,46.136,42.14,7,17,1,67.9,39.5,Green,dry,20.0,19838.037,LMP2
46,150,132.393,43.831,45.889,42.346,7,18,1,64.9,36.0,Green,dry,20.1,19970.43,LMP2
46,151,131.149,43.134,45.463,41.934,7,19,1,61.9,32.4,Green,dry,20.1,20101.579,LMP2
46,152,133.345,44.24,46.718,42.496,7,20,1,58.9,28.9,Green,dry,20.4,20234.924,LMP2
46,153,131.236,43.59,45.712,41.64,7,21,1,56.0,25.3,Green,dry,20.4,20366.16,LMP2
46,154,132.159,43.816,46.143,42.289,7,22,1,52.9,21.7,Green,dry,20.4,20498.319,LMP2
46,155,130.164,43.204,45.728,41.429,8,1,1,116.9,96.4,Green,dry,20.0,20698.059,LMP2
46,156,129.373,42.926,44.874,41.848,8,2,1,113.9,92.9,Green,dry,20.0,20827.433,LMP2
46,157,128.907,42.733,44.662,41.235,8,3,1,110.9,89.3,Green,dry,19.8,20956.34,LMP2
46,158,128.83,42.851,45.387,40.878,8,4,1,108.0,85.8,Green,dry,19.8,21085.17,LMP2
46,159,128.58,42.78,44.826,41.085,8,5,1,105.1,82.2,Green,dry,20.1,21213.75,LMP2
46,160,128.547,42.668,45.239,41.153,8,6,1,102.1,78.7,Green,dry,20.1,21342.298,LMP2
46,161,129.477,42.256,44.883,41.316,8,7,1,99.0,75.1,Green,dry,20.2,21471.775,LMP2
46,162,129.786,42.359,45.293,41.255,8,8,1,95.9,71.5,Green,dry,20.2,21601.561,LMP2
94,1,122.714,40.202,43.161,39.5,1,1,1,117.2,96.5,Green,dry,18.5,122.714,Hypercar
94,2,121.227,40.125,41.956,38.697,1,2,1,114.5,93.0,Green,dry,18.5,243.941,Hypercar
94,3,120.043,39.957,42.04,37.95,1,3,1,111.8,89.5,Green,dry,18.5,363.984,Hypercar
94,4,119.813,39.366,42.007,38.004,1,4,1,109.0,86.0,Green,dry,18.3,483.797,Hypercar
94,5,121.69,40.547,42.396,39.102,1,5,1,106.2,82.5,Green,dry,18.3,605.488,Hypercar
94,6,120.549,39.402,42.455,38.515,1,6,1,103.4,79.0,Green,dry,18.6,726.037,Hypercar
94,7,122.015,40.142,43.109,38.828,1,7,1,100.6,75.5,Green,dry,18.6,848.052,Hypercar
94,8,122.355,40.868,42.378,38.928,1,8,1,97.8,71.9,Green,dry,18.6,970.407,Hypercar
94,9,121.884,39.751,42.159,38.759,1,9,1,95.0,68.4,Green,dry,18.3,1092.291,Hypercar
94,10,122.225,40.174,42.281,39.167,1,10,1,92.2,64.9,Green,dry,18.3,1214.516,Hypercar
94,11,120.796,39.809,42.457,39.007,1,11,1,89.4,61.4,Green,dry,18.6,1335.312,Hypercar
94,12,121.589,40.394,42.321,39.3,1,12,1,86.7,57.9,Green,dry,18.6,1456.9,Hypercar
94,13,120.529,39.366,41.741,38.433,1,13,1,83.9,54.4,Green,dry,18.6,1577.43,Hypercar
94,14,122.744,40.207,42.609,39.131,1,14,1,81.1,50.9,Green,dry,19.0,1700.173,Hypercar
94,15,121.306,39.975,42.737,39.067,1,15,1,78.3,47.4,Green,dry,19.0,1821.479,Hypercar
94,16,123.123,40.326,42.755,39.65,1,16,1,75.5,43.9,Green,dry,18.9,1944.602,Hypercar
94,17,122.582,40.864,43.027,39.171,1,17,1,72.9,40.4,Green,dry,18.9,2067.184,Hypercar
94,18,124.048,41.39,42.985,39.836,1,18,1,70.2,36.9,Green,dry,18.9,2191.232,Hypercar
94,19,124.461,41.327,43.988,40.072,1,19,1,67.5,33.4,Green,dry,18.7,2315.693,Hypercar
94,20,123.582,41.194,43.203,39.728,1,20,1,64.8,29.9,Green,dry,18.7,2439.275,Hypercar
94,21,124.243,40.559,43.937,39.87,1,21,1,62.1,26.4,Green,dry,19.0,2563.518,Hypercar
94,22,123.621,40.818,43.539,39.186,1,22,1,59.3,22.8,Green,dry,19.0,2687.139,Hypercar
94,23,120.8,39.632,42.73,38.341,2,1,1,117.3,96.5,Green,dry,18.6,2891.641,Hypercar
94,24,122.519,40.129,42.72,39.501,2,2,1,114.7,93.0,Green,dry,18.6,3014.16,Hypercar
94,25,121.582,40.539,42.135,39.236,2,3,1,111.9,89.5,Green,dry,18.3,3135.742,Hypercar
94,26,120.833,39.464,42.614,38.326,2,4,1,109.1,86.0,Green,dry,18.3,3256.575,Hypercar
94,27,120.618,39.428,42.162,38.916,2,5,1,106.5,82.5,Green,dry,18.3,3377.193,Hypercar
94,28,121.749,39.829,42.501,39.343,2,6,1,103.8,79.0,Green,dry,18.5,3498.942,Hypercar
94,29,120.166,39.243,42.028,38.08,2,7,1,101.1,75.5,Green,dry,18.5,3619.108,Hypercar
94,30,120.214,39.426,41.851,38.614,2,8,1,98.5,71.9,Green,dry,18.2,3739.322,Hypercar
94,31,120.221,39.362,42.45,38.599,2,9,1,95.9,68.4,Green,dry,18.2,3859.543,Hypercar
94,32,121.93,39.95,42.213,39.006,2,10,1,93.2,64.9,Green,dry,18.2,3981.473,Hypercar
94,33,121.615,40.515,42.49,38.84,2,11,1,90.3,61.4,Green,dry,18.5,4103.087,Hypercar
94,34,120.68,40.25,41.879,39.086,2,12,1,87.7,57.9,Green,dry,18.5,4223.768,Hypercar
94,35,121.585,39.798,42.716,38.867,2,13,1,85.0,54.4,Green,dry,18.5,4345.353,Hypercar
94,36,121.328,39.605,42.484,38.638,2,14,1,82.3,50.9,Green,dry,18.5,4466.681,Hypercar
94,37,122.219,40.164,42.946,38.869,2,15,1,79.5,47.4,Green,dry,18.5,4588.9,Hypercar
94,38,123.501,40.407,42.97,39.793,2,16,1,77.0,43.9,Green,dry,18.3,4712.401,Hypercar
94,39,122.154,40.169,42.263,39.351,2,17,1,74.3,40.4,Green,dry,18.3,4834.555,Hypercar
94,40,123.655,40.337,43.051,39.801,2,18,1,71.5,36.9,Green,dry,18.1,4958.211,Hypercar
94,41,124.221,41.088,43.771,39.284,2,19,1,68.8,33.4,Green,dry,18.1,5082.431,Hypercar
94,42,124.607,41.568,43.651,39.408,2,20,1,66.2,29.9,Green,dry,18.1,5207.038,Hypercar
94,43,124.111,41.187,43.239,39.791,2,21,1,63.3,26.4,Green,dry,17.9,5331.149,Hypercar
94,44,124.878,40.889,43.759,39.864,2,22,1,60.8,22.8,Green,dry,17.9,5456.027,Hypercar
94,45,121.49,40.203,42.688,39.046,3,1,1,117.4,96.5,Green,dry,18.1,5646.23,Hypercar
94,46,121.341,40.448,42.323,38.54,3,2,1,114.6,93.0,Green,dry,18.1,5767.571,Hypercar
94,47,121.549,39.865,42.143,38.664,3,3,1,112.0,89.5,Green,dry,17.8,5889.121,Hypercar
94,48,120.744,40.217,42.274,38.726,3,4,1,109.4,86.0,Green,dry,17.8,6009.864,Hypercar
94,49,120.723,39.77,42.514,38.953,3,5,1,106.6,82.5,Green,dry,17.6,6130.587,Hypercar
